,Trusted,YFinance,Diff
2011-02-17,16.59,16.59000015258789,1.5258789076710855e-07
2011-02-18,16.43,16.43000030517578,3.051757815342171e-07
2011-02-22,20.8,20.799999237060547,7.629394538355427e-07
2011-02-23,22.13,22.1299991607666,8.392333974427402e-07
2011-02-24,21.32,21.31999969482422,3.051757815342171e-07
2011-02-25,19.22,19.219999313354492,6.866455066756316e-07
2011-02-28,18.35,18.350000381469727,3.8146972514141453e-07
2011-03-01,21.01,21.010000228881836,2.2888183437430598e-07
2011-03-02,20.7,20.700000762939453,7.629394538355427e-07
2011-03-03,18.6,18.600000381469727,3.8146972514141453e-07
2011-03-04,19.06,19.059999465942383,5.340576159085231e-07
2011-03-07,20.66,20.65999984741211,1.5258789076710855e-07
2011-03-08,19.82,19.81999969482422,3.051757815342171e-07
2011-03-09,20.22,20.219999313354492,6.866455066756316e-07
2011-03-10,21.88,21.8799991607666,8.392333974427402e-07
2011-03-11,20.08,20.079999923706055,7.629394360719743e-08
2011-03-14,21.13,21.1299991607666,8.392333974427402e-07
2011-03-15,24.32,24.31999969482422,3.051757815342171e-07
2011-03-16,29.4,29.399999618530273,3.8146972514141453e-07
2011-03-17,26.37,26.3700008392334,8.392333974427402e-07
2011-03-18,24.44,24.440000534057617,5.340576159085231e-07
2011-03-21,20.61,20.610000610351562,6.103515630684342e-07
2011-03-22,20.21,20.209999084472656,9.155273446026513e-07
2011-03-23,19.17,19.170000076293945,7.629394360719743e-08
2011-03-24,18.0,18.0,0.0
2011-03-25,17.91,17.90999984741211,1.5258789076710855e-07
2011-03-28,19.44,19.440000534057617,5.340576159085231e-07
2011-03-29,18.16,18.15999984741211,1.5258789076710855e-07
2011-03-30,17.71,17.709999084472656,9.155273446026513e-07
2011-03-31,17.74,17.739999771118164,2.2888183437430598e-07
2011-04-01,17.4,17.399999618530273,3.8146972514141453e-07
2011-04-04,17.5,17.5,0.0
2011-04-05,17.25,17.25,0.0
2011-04-06,16.9,16.899999618530273,3.8146972514141453e-07
2011-04-07,17.11,17.110000610351562,6.103515630684342e-07
2011-04-08,17.87,17.8700008392334,8.392333974427402e-07
2011-04-11,16.59,16.59000015258789,1.5258789076710855e-07
2011-04-12,17.09,17.09000015258789,1.5258789076710855e-07
2011-04-13,16.92,16.920000076293945,7.629394360719743e-08
2011-04-14,16.27,16.270000457763672,4.5776367230132564e-07
2011-04-15,15.32,15.319999694824219,3.051757815342171e-07
2011-04-18,16.96,16.959999084472656,9.155273446026513e-07
2011-04-19,15.83,15.829999923706055,7.629394538355427e-08
2011-04-20,15.07,15.069999694824219,3.051757815342171e-07
2011-04-21,14.69,14.6899995803833,4.196166987213701e-07
2011-04-25,15.77,15.770000457763672,4.5776367230132564e-07
2011-04-26,15.62,15.619999885559082,1.1444091718715299e-07
2011-04-27,15.35,15.350000381469727,3.8146972691777137e-07
2011-04-28,14.62,14.619999885559082,1.1444091718715299e-07
2011-04-29,14.75,14.75,0.0
2011-05-02,15.99,15.989999771118164,2.2888183615066282e-07
2011-05-03,16.7,16.700000762939453,7.629394538355427e-07
2011-05-04,17.08,17.079999923706055,7.629394360719743e-08
2011-05-05,18.2,18.200000762939453,7.629394538355427e-07
2011-05-06,18.4,18.399999618530273,3.8146972514141453e-07
2011-05-09,17.16,17.15999984741211,1.5258789076710855e-07
2011-05-10,15.91,15.90999984741211,1.5258789076710855e-07
2011-05-11,16.95,16.950000762939453,7.629394538355427e-07
2011-05-12,16.03,16.030000686645508,6.866455066756316e-07
2011-05-13,17.07,17.06999969482422,3.051757815342171e-07
2011-05-16,18.24,18.239999771118164,2.2888183437430598e-07
2011-05-17,17.55,17.549999237060547,7.629394538355427e-07
2011-05-18,16.23,16.229999542236328,4.5776367230132564e-07
2011-05-19,15.52,15.520000457763672,4.5776367230132564e-07
2011-05-20,17.43,17.43000030517578,3.051757815342171e-07
2011-05-23,18.27,18.270000457763672,4.5776367230132564e-07
2011-05-24,17.82,17.81999969482422,3.051757815342171e-07
2011-05-25,17.07,17.06999969482422,3.051757815342171e-07
2011-05-26,16.09,16.09000015258789,1.5258789076710855e-07
2011-05-27,15.98,15.979999542236328,4.5776367230132564e-07
2011-05-31,15.45,15.449999809265137,1.9073486257070726e-07
2011-06-01,18.3,18.299999237060547,7.629394538355427e-07
2011-06-02,18.09,18.09000015258789,1.5258789076710855e-07
2011-06-03,17.95,17.950000762939453,7.629394538355427e-07
2011-06-06,18.49,18.489999771118164,2.2888183437430598e-07
2011-06-07,18.07,18.06999969482422,3.051757815342171e-07
2011-06-08,18.79,18.790000915527344,9.155273446026513e-07
2011-06-09,17.77,17.770000457763672,4.5776367230132564e-07
2011-06-10,18.86,18.860000610351562,6.103515630684342e-07
2011-06-13,19.61,19.610000610351562,6.103515630684342e-07
2011-06-14,18.26,18.260000228881836,2.2888183437430598e-07
2011-06-15,21.32,21.31999969482422,3.051757815342171e-07
2011-06-16,22.73,22.729999542236328,4.5776367230132564e-07
2011-06-17,21.85,21.850000381469727,3.8146972514141453e-07
2011-06-20,19.99,19.989999771118164,2.2888183437430598e-07
2011-06-21,18.86,18.860000610351562,6.103515630684342e-07
2011-06-22,18.52,18.520000457763672,4.5776367230132564e-07
2011-06-23,19.29,19.290000915527344,9.155273446026513e-07
2011-06-24,21.1,21.100000381469727,3.8146972514141453e-07
2011-06-27,20.56,20.559999465942383,5.340576159085231e-07
2011-06-28,19.17,19.170000076293945,7.629394360719743e-08
2011-06-29,17.27,17.270000457763672,4.5776367230132564e-07
2011-06-30,16.52,16.520000457763672,4.5776367230132564e-07
2011-07-01,15.87,15.869999885559082,1.1444091718715299e-07
2011-07-05,16.06,16.059999465942383,5.340576159085231e-07
2011-07-06,16.34,16.34000015258789,1.5258789076710855e-07
2011-07-07,15.95,15.949999809265137,1.9073486257070726e-07
2011-07-08,15.95,15.949999809265137,1.9073486257070726e-07
2011-07-11,18.39,18.389999389648438,6.103515630684342e-07
2011-07-12,19.87,19.8700008392334,8.392333974427402e-07
2011-07-13,19.91,19.90999984741211,1.5258789076710855e-07
2011-07-14,20.8,20.799999237060547,7.629394538355427e-07
2011-07-15,19.53,19.530000686645508,6.866455066756316e-07
2011-07-18,20.95,20.950000762939453,7.629394538355427e-07
2011-07-19,19.21,19.209999084472656,9.155273446026513e-07
2011-07-20,19.09,19.09000015258789,1.5258789076710855e-07
2011-07-21,17.56,17.559999465942383,5.340576159085231e-07
2011-07-22,17.52,17.520000457763672,4.5776367230132564e-07
2011-07-25,19.35,19.350000381469727,3.8146972514141453e-07
2011-07-26,20.23,20.229999542236328,4.5776367230132564e-07
2011-07-27,22.98,22.979999542236328,4.5776367230132564e-07
2011-07-28,23.74,23.739999771118164,2.2888183437430598e-07
2011-07-29,25.25,25.25,0.0
2011-08-01,23.66,23.65999984741211,1.5258789076710855e-07
2011-08-02,24.79,24.790000915527344,9.155273446026513e-07
2011-08-03,23.38,23.3799991607666,8.392333974427402e-07
2011-08-04,31.66,31.65999984741211,1.5258789076710855e-07
2011-08-05,32.0,32.0,0.0
2011-08-08,48.0,48.0,0.0
2011-08-09,35.06,35.060001373291016,1.3732910133512632e-06
2011-08-10,42.99,42.9900016784668,1.6784667948854803e-06
2011-08-11,39.0,39.0,0.0
2011-08-12,36.36,36.36000061035156,6.103515630684342e-07
2011-08-15,31.87,31.8700008392334,8.392333974427402e-07
2011-08-16,32.85,32.849998474121094,1.5258789076710855e-06
2011-08-17,31.58,31.579999923706055,7.629394360719743e-08
2011-08-18,42.67,42.66999816894531,1.8310546892053026e-06
2011-08-19,43.05,43.04999923706055,7.629394502828291e-07
2011-08-22,42.44,42.439998626708984,1.3732910133512632e-06
2011-08-23,36.27,36.27000045776367,4.5776366874861196e-07
2011-08-24,35.9,35.900001525878906,1.5258789076710855e-06
2011-08-25,39.76,39.7599983215332,1.6784667948854803e-06
2011-08-26,35.59,35.59000015258789,1.5258788721439487e-07
2011-08-29,32.28,32.279998779296875,1.2207031261368684e-06
2011-08-30,32.89,32.88999938964844,6.103515630684342e-07
2011-08-31,31.62,31.6200008392334,8.392333974427402e-07
2011-09-01,31.82,31.81999969482422,3.051757815342171e-07
2011-09-02,33.92,33.91999816894531,1.8310546892053026e-06
2011-09-06,37.0,37.0,0.0
2011-09-07,33.38,33.380001068115234,1.0681152318170462e-06
2011-09-08,34.32,34.31999969482422,3.051757815342171e-07
2011-09-09,38.52,38.52000045776367,4.5776366874861196e-07
2011-09-12,38.59,38.59000015258789,1.5258788721439487e-07
2011-09-13,36.91,36.90999984741211,1.5258788721439487e-07
2011-09-14,34.6,34.599998474121094,1.5258789076710855e-06
2011-09-15,31.97,31.969999313354492,6.866455066756316e-07
2011-09-16,30.98,30.979999542236328,4.5776367230132564e-07
2011-09-19,32.73,32.72999954223633,4.5776366874861196e-07
2011-09-20,32.86,32.86000061035156,6.103515630684342e-07
2011-09-21,37.32,37.31999969482422,3.051757815342171e-07
2011-09-22,41.35,41.349998474121094,1.5258789076710855e-06
2011-09-23,41.25,41.25,0.0
2011-09-26,39.02,39.02000045776367,4.5776366874861196e-07
2011-09-27,37.71,37.709999084472656,9.155273446026513e-07
2011-09-28,41.08,41.08000183105469,1.8310546892053026e-06
2011-09-29,38.84,38.84000015258789,1.5258788721439487e-07
2011-09-30,42.96,42.959999084472656,9.155273446026513e-07
2011-10-03,45.45,45.45000076293945,7.629394502828291e-07
2011-10-04,40.82,40.81999969482422,3.051757815342171e-07
2011-10-05,37.81,37.810001373291016,1.3732910133512632e-06
2011-10-06,36.27,36.27000045776367,4.5776366874861196e-07
2011-10-07,36.2,36.20000076293945,7.629394502828291e-07
2011-10-10,33.02,33.02000045776367,4.5776366874861196e-07
2011-10-11,32.86,32.86000061035156,6.103515630684342e-07
2011-10-12,31.26,31.260000228881836,2.2888183437430598e-07
2011-10-13,30.7,30.700000762939453,7.629394538355427e-07
2011-10-14,28.24,28.239999771118164,2.2888183437430598e-07
2011-10-17,33.39,33.38999938964844,6.103515630684342e-07
2011-10-18,31.56,31.559999465942383,5.340576159085231e-07
2011-10-19,34.44,34.439998626708984,1.3732910133512632e-06
2011-10-20,34.78,34.779998779296875,1.2207031261368684e-06
2011-10-21,31.32,31.31999969482422,3.051757815342171e-07
2011-10-24,29.26,29.260000228881836,2.2888183437430598e-07
2011-10-25,32.22,32.220001220703125,1.2207031261368684e-06
2011-10-26,29.86,29.860000610351562,6.103515630684342e-07
2011-10-27,25.46,25.459999084472656,9.155273446026513e-07
2011-10-28,24.53,24.530000686645508,6.866455066756316e-07
2011-10-31,29.96,29.959999084472656,9.155273446026513e-07
2011-11-01,34.77,34.77000045776367,4.5776366874861196e-07
2011-11-02,32.74,32.7400016784668,1.6784667948854803e-06
2011-11-03,30.5,30.5,0.0
2011-11-04,30.16,30.15999984741211,1.5258789076710855e-07
2011-11-07,29.85,29.850000381469727,3.8146972514141453e-07
2011-11-08,27.48,27.479999542236328,4.5776367230132564e-07
2011-11-09,36.16,36.15999984741211,1.5258788721439487e-07
2011-11-10,32.81,32.810001373291016,1.3732910133512632e-06
2011-11-11,30.04,30.040000915527344,9.155273446026513e-07
2011-11-14,31.13,31.1299991607666,8.392333974427402e-07
2011-11-15,31.22,31.219999313354492,6.866455066756316e-07
2011-11-16,33.51,33.5099983215332,1.6784667948854803e-06
2011-11-17,34.51,34.5099983215332,1.6784667948854803e-06
2011-11-18,32.0,32.0,0.0
2011-11-21,32.91,32.90999984741211,1.5258788721439487e-07
2011-11-22,31.97,31.969999313354492,6.866455066756316e-07
2011-11-23,33.98,33.97999954223633,4.5776366874861196e-07
2011-11-25,34.47,34.470001220703125,1.2207031261368684e-06
2011-11-28,32.13,32.130001068115234,1.0681152318170462e-06
2011-11-29,30.64,30.639999389648438,6.103515630684342e-07
2011-11-30,27.8,27.799999237060547,7.629394538355427e-07
2011-12-01,27.41,27.40999984741211,1.5258789076710855e-07
2011-12-02,27.52,27.520000457763672,4.5776367230132564e-07
2011-12-05,27.84,27.84000015258789,1.5258789076710855e-07
2011-12-06,28.13,28.1299991607666,8.392333974427402e-07
2011-12-07,28.67,28.670000076293945,7.629394360719743e-08
2011-12-08,30.59,30.59000015258789,1.5258789076710855e-07
2011-12-09,26.38,26.3799991607666,8.392333974427402e-07
2011-12-12,25.67,25.670000076293945,7.629394360719743e-08
2011-12-13,25.41,25.40999984741211,1.5258789076710855e-07
2011-12-14,26.04,26.040000915527344,9.155273446026513e-07
2011-12-15,25.11,25.110000610351562,6.103515630684342e-07
2011-12-16,24.29,24.290000915527344,9.155273446026513e-07
2011-12-19,24.92,24.920000076293945,7.629394360719743e-08
2011-12-20,23.22,23.219999313354492,6.866455066756316e-07
2011-12-21,21.43,21.43000030517578,3.051757815342171e-07
2011-12-22,21.16,21.15999984741211,1.5258789076710855e-07
2011-12-23,20.73,20.729999542236328,4.5776367230132564e-07
2011-12-27,21.91,21.90999984741211,1.5258789076710855e-07
2011-12-28,23.52,23.520000457763672,4.5776367230132564e-07
2011-12-29,22.65,22.649999618530273,3.8146972514141453e-07
2011-12-30,23.4,23.399999618530273,3.8146972514141453e-07
2012-01-03,22.97,22.969999313354492,6.866455066756316e-07
2012-01-04,22.22,22.219999313354492,6.866455066756316e-07
2012-01-05,21.48,21.479999542236328,4.5776367230132564e-07
2012-01-06,20.63,20.6299991607666,8.392333974427402e-07
2012-01-09,21.07,21.06999969482422,3.051757815342171e-07
2012-01-10,20.69,20.690000534057617,5.340576159085231e-07
2012-01-11,21.05,21.049999237060547,7.629394538355427e-07
2012-01-12,20.47,20.469999313354492,6.866455066756316e-07
2012-01-13,20.91,20.90999984741211,1.5258789076710855e-07
2012-01-17,22.2,22.200000762939453,7.629394538355427e-07
2012-01-18,20.89,20.889999389648438,6.103515630684342e-07
2012-01-19,19.87,19.8700008392334,8.392333974427402e-07
2012-01-20,18.28,18.280000686645508,6.866455066756316e-07
2012-01-23,18.67,18.670000076293945,7.629394360719743e-08
2012-01-24,18.91,18.90999984741211,1.5258789076710855e-07
2012-01-25,18.31,18.309999465942383,5.340576159085231e-07
2012-01-26,18.57,18.56999969482422,3.051757815342171e-07
2012-01-27,18.53,18.530000686645508,6.866455066756316e-07
2012-01-30,19.4,19.399999618530273,3.8146972514141453e-07
2012-01-31,19.44,19.440000534057617,5.340576159085231e-07
2012-02-01,18.55,18.549999237060547,7.629394538355427e-07
2012-02-02,17.98,17.979999542236328,4.5776367230132564e-07
2012-02-03,17.1,17.100000381469727,3.8146972514141453e-07
2012-02-06,17.76,17.760000228881836,2.2888183437430598e-07
2012-02-07,17.65,17.649999618530273,3.8146972514141453e-07
2012-02-08,18.16,18.15999984741211,1.5258789076710855e-07
2012-02-09,18.63,18.6299991607666,8.392333974427402e-07
2012-02-10,20.79,20.790000915527344,9.155273446026513e-07
2012-02-13,19.04,19.040000915527344,9.155273446026513e-07
2012-02-14,19.54,19.540000915527344,9.155273446026513e-07
2012-02-15,21.14,21.139999389648438,6.103515630684342e-07
2012-02-16,19.22,19.219999313354492,6.866455066756316e-07
2012-02-17,17.78,17.780000686645508,6.866455066756316e-07
2012-02-21,18.19,18.190000534057617,5.340576159085231e-07
2012-02-22,18.19,18.190000534057617,5.340576159085231e-07
2012-02-23,16.8,16.799999237060547,7.629394538355427e-07
2012-02-24,17.31,17.309999465942383,5.340576159085231e-07
2012-02-27,18.19,18.190000534057617,5.340576159085231e-07
2012-02-28,17.96,17.959999084472656,9.155273446026513e-07
2012-02-29,18.43,18.43000030517578,3.051757815342171e-07
2012-03-01,17.26,17.260000228881836,2.2888183437430598e-07
2012-03-02,17.29,17.290000915527344,9.155273446026513e-07
2012-03-05,18.05,18.049999237060547,7.629394538355427e-07
2012-03-06,20.87,20.8700008392334,8.392333974427402e-07
2012-03-07,19.07,19.06999969482422,3.051757815342171e-07
2012-03-08,17.95,17.950000762939453,7.629394538355427e-07
2012-03-09,17.11,17.110000610351562,6.103515630684342e-07
2012-03-12,15.64,15.640000343322754,3.433227533378158e-07
2012-03-13,14.8,14.800000190734863,1.9073486257070726e-07
2012-03-14,15.31,15.3100004196167,4.196166987213701e-07
2012-03-15,15.42,15.420000076293945,7.629394538355427e-08
2012-03-16,14.47,14.470000267028809,2.6702880795426154e-07
2012-03-19,15.04,15.039999961853027,3.814697180359872e-08
2012-03-20,15.58,15.579999923706055,7.629394538355427e-08
2012-03-21,15.13,15.130000114440918,1.1444091718715299e-07
2012-03-22,15.57,15.569999694824219,3.051757815342171e-07
2012-03-23,14.82,14.819999694824219,3.051757815342171e-07
2012-03-26,14.26,14.260000228881836,2.2888183615066282e-07
2012-03-27,15.59,15.59000015258789,1.5258789076710855e-07
2012-03-28,15.47,15.470000267028809,2.6702880795426154e-07
2012-03-29,15.48,15.479999542236328,4.5776367230132564e-07
2012-03-30,15.5,15.5,0.0
2012-04-02,15.64,15.640000343322754,3.433227533378158e-07
2012-04-03,15.66,15.65999984741211,1.5258789076710855e-07
2012-04-04,16.44,16.440000534057617,5.340576159085231e-07
2012-04-05,16.7,16.700000762939453,7.629394538355427e-07
2012-04-09,18.81,18.809999465942383,5.340576159085231e-07
2012-04-10,20.39,20.389999389648438,6.103515630684342e-07
2012-04-11,20.02,20.020000457763672,4.5776367230132564e-07
2012-04-12,17.2,17.200000762939453,7.629394538355427e-07
2012-04-13,19.55,19.549999237060547,7.629394538355427e-07
2012-04-16,19.55,19.549999237060547,7.629394538355427e-07
2012-04-17,18.46,18.459999084472656,9.155273446026513e-07
2012-04-18,18.64,18.639999389648438,6.103515630684342e-07
2012-04-19,18.36,18.360000610351562,6.103515630684342e-07
2012-04-20,17.44,17.440000534057617,5.340576159085231e-07
2012-04-23,18.97,18.969999313354492,6.866455066756316e-07
2012-04-24,18.1,18.100000381469727,3.8146972514141453e-07
2012-04-25,16.82,16.81999969482422,3.051757815342171e-07
2012-04-26,16.24,16.239999771118164,2.2888183437430598e-07
2012-04-27,16.32,16.31999969482422,3.051757815342171e-07
2012-04-30,17.15,17.149999618530273,3.8146972514141453e-07
2012-05-01,16.6,16.600000381469727,3.8146972514141453e-07
2012-05-02,16.88,16.8799991607666,8.392333974427402e-07
2012-05-03,17.56,17.559999465942383,5.340576159085231e-07
2012-05-04,19.16,19.15999984741211,1.5258789076710855e-07
2012-05-07,18.94,18.940000534057617,5.340576159085231e-07
2012-05-08,19.05,19.049999237060547,7.629394538355427e-07
2012-05-09,20.08,20.079999923706055,7.629394360719743e-08
2012-05-10,18.83,18.829999923706055,7.629394360719743e-08
2012-05-11,19.89,19.889999389648438,6.103515630684342e-07
2012-05-14,21.87,21.8700008392334,8.392333974427402e-07
2012-05-15,21.97,21.969999313354492,6.866455066756316e-07
2012-05-16,22.27,22.270000457763672,4.5776367230132564e-07
2012-05-17,24.49,24.489999771118164,2.2888183437430598e-07
2012-05-18,25.1,25.100000381469727,3.8146972514141453e-07
2012-05-21,22.01,22.010000228881836,2.2888183437430598e-07
2012-05-22,22.48,22.479999542236328,4.5776367230132564e-07
2012-05-23,22.33,22.329999923706055,7.629394360719743e-08
2012-05-24,21.54,21.540000915527344,9.155273446026513e-07
2012-05-25,21.76,21.760000228881836,2.2888183437430598e-07
2012-05-29,21.03,21.030000686645508,6.866455066756316e-07
2012-05-30,24.14,24.139999389648438,6.103515630684342e-07
2012-05-31,24.06,24.059999465942383,5.340576159085231e-07
2012-06-01,26.66,26.65999984741211,1.5258789076710855e-07
2012-06-04,26.12,26.1200008392334,8.392333974427402e-07
2012-06-05,24.68,24.68000030517578,3.051757815342171e-07
2012-06-06,22.16,22.15999984741211,1.5258789076710855e-07
2012-06-07,21.72,21.719999313354492,6.866455066756316e-07
2012-06-08,21.23,21.229999542236328,4.5776367230132564e-07
2012-06-11,23.56,23.559999465942383,5.340576159085231e-07
2012-06-12,22.09,22.09000015258789,1.5258789076710855e-07
2012-06-13,24.27,24.270000457763672,4.5776367230132564e-07
2012-06-14,21.68,21.68000030517578,3.051757815342171e-07
2012-06-15,21.11,21.110000610351562,6.103515630684342e-07
2012-06-18,18.32,18.31999969482422,3.051757815342171e-07
2012-06-19,18.38,18.3799991607666,8.392333974427402e-07
2012-06-20,17.24,17.239999771118164,2.2888183437430598e-07
2012-06-21,20.08,20.079999923706055,7.629394360719743e-08
2012-06-22,18.11,18.110000610351562,6.103515630684342e-07
2012-06-25,20.38,20.3799991607666,8.392333974427402e-07
2012-06-26,19.72,19.719999313354492,6.866455066756316e-07
2012-06-27,19.45,19.450000762939453,7.629394538355427e-07
2012-06-28,19.71,19.709999084472656,9.155273446026513e-07
2012-06-29,17.08,17.079999923706055,7.629394360719743e-08
2012-07-02,16.8,16.799999237060547,7.629394538355427e-07
2012-07-03,16.66,16.65999984741211,1.5258789076710855e-07
2012-07-05,17.5,17.5,0.0
2012-07-06,17.1,17.100000381469727,3.8146972514141453e-07
2012-07-09,17.98,17.979999542236328,4.5776367230132564e-07
2012-07-10,18.72,18.719999313354492,6.866455066756316e-07
2012-07-11,17.95,17.950000762939453,7.629394538355427e-07
2012-07-12,18.33,18.329999923706055,7.629394360719743e-08
2012-07-13,16.74,16.739999771118164,2.2888183437430598e-07
2012-07-16,17.11,17.110000610351562,6.103515630684342e-07
2012-07-17,16.48,16.479999542236328,4.5776367230132564e-07
2012-07-18,16.16,16.15999984741211,1.5258789076710855e-07
2012-07-19,15.45,15.449999809265137,1.9073486257070726e-07
2012-07-20,16.27,16.270000457763672,4.5776367230132564e-07
2012-07-23,18.62,18.6200008392334,8.392333974427402e-07
2012-07-24,20.47,20.469999313354492,6.866455066756316e-07
2012-07-25,19.34,19.34000015258789,1.5258789076710855e-07
2012-07-26,17.53,17.530000686645508,6.866455066756316e-07
2012-07-27,16.7,16.700000762939453,7.629394538355427e-07
2012-07-30,18.03,18.030000686645508,6.866455066756316e-07
2012-07-31,18.93,18.93000030517578,3.051757815342171e-07
2012-08-01,18.96,18.959999084472656,9.155273446026513e-07
2012-08-02,17.57,17.56999969482422,3.051757815342171e-07
2012-08-03,15.64,15.640000343322754,3.433227533378158e-07
2012-08-06,15.95,15.949999809265137,1.9073486257070726e-07
2012-08-07,15.99,15.989999771118164,2.2888183615066282e-07
2012-08-08,15.32,15.319999694824219,3.051757815342171e-07
2012-08-09,15.28,15.279999732971191,2.6702880795426154e-07
2012-08-10,14.74,14.739999771118164,2.2888183615066282e-07
2012-08-13,13.7,13.699999809265137,1.9073486257070726e-07
2012-08-14,14.85,14.850000381469727,3.8146972691777137e-07
2012-08-15,14.63,14.630000114440918,1.1444091718715299e-07
2012-08-16,14.29,14.289999961853027,3.814697180359872e-08
2012-08-17,13.45,13.449999809265137,1.9073486257070726e-07
2012-08-20,14.02,14.020000457763672,4.5776367230132564e-07
2012-08-21,15.02,15.020000457763672,4.5776367230132564e-07
2012-08-22,15.11,15.109999656677246,3.433227533378158e-07
2012-08-23,15.96,15.960000038146973,3.814697180359872e-08
2012-08-24,15.18,15.180000305175781,3.051757815342171e-07
2012-08-27,16.35,16.350000381469727,3.8146972514141453e-07
2012-08-28,16.49,16.489999771118164,2.2888183437430598e-07
2012-08-29,17.06,17.059999465942383,5.340576159085231e-07
2012-08-30,17.83,17.829999923706055,7.629394360719743e-08
2012-08-31,17.47,17.469999313354492,6.866455066756316e-07
2012-09-04,17.98,17.979999542236328,4.5776367230132564e-07
2012-09-05,17.74,17.739999771118164,2.2888183437430598e-07
2012-09-06,15.6,15.600000381469727,3.8146972691777137e-07
2012-09-07,14.38,14.380000114440918,1.1444091718715299e-07
2012-09-10,16.28,16.280000686645508,6.866455066756316e-07
2012-09-11,16.41,16.40999984741211,1.5258789076710855e-07
2012-09-12,15.8,15.800000190734863,1.9073486257070726e-07
2012-09-13,14.05,14.050000190734863,1.9073486257070726e-07
2012-09-14,14.51,14.510000228881836,2.2888183615066282e-07
2012-09-17,14.59,14.59000015258789,1.5258789076710855e-07
2012-09-18,14.18,14.180000305175781,3.051757815342171e-07
2012-09-19,13.88,13.880000114440918,1.1444091718715299e-07
2012-09-20,14.07,14.069999694824219,3.051757815342171e-07
2012-09-21,13.98,13.979999542236328,4.5776367230132564e-07
2012-09-24,14.15,14.149999618530273,3.8146972691777137e-07
2012-09-25,15.43,15.430000305175781,3.051757815342171e-07
2012-09-26,16.81,16.809999465942383,5.340576159085231e-07
2012-09-27,14.84,14.84000015258789,1.5258789076710855e-07
2012-09-28,15.73,15.729999542236328,4.5776367230132564e-07
2012-10-01,16.32,16.31999969482422,3.051757815342171e-07
2012-10-02,15.71,15.710000038146973,3.814697180359872e-08
2012-10-03,15.43,15.430000305175781,3.051757815342171e-07
2012-10-04,14.55,14.550000190734863,1.9073486257070726e-07
2012-10-05,14.33,14.329999923706055,7.629394538355427e-08
2012-10-08,15.11,15.109999656677246,3.433227533378158e-07
2012-10-09,16.37,16.3700008392334,8.392333974427402e-07
2012-10-10,16.29,16.290000915527344,9.155273446026513e-07
2012-10-11,15.59,15.59000015258789,1.5258789076710855e-07
2012-10-12,16.14,16.139999389648438,6.103515630684342e-07
2012-10-15,15.27,15.270000457763672,4.5776367230132564e-07
2012-10-16,15.22,15.220000267028809,2.6702880795426154e-07
2012-10-17,15.07,15.069999694824219,3.051757815342171e-07
2012-10-18,15.03,15.029999732971191,2.6702880795426154e-07
2012-10-19,17.06,17.059999465942383,5.340576159085231e-07
2012-10-22,16.62,16.6200008392334,8.392333974427402e-07
2012-10-23,18.83,18.829999923706055,7.629394360719743e-08
2012-10-24,18.33,18.329999923706055,7.629394360719743e-08
2012-10-25,18.12,18.1200008392334,8.392333974427402e-07
2012-10-26,17.81,17.809999465942383,5.340576159085231e-07
2012-10-31,18.6,18.600000381469727,3.8146972514141453e-07
2012-11-01,16.69,16.690000534057617,5.340576159085231e-07
2012-11-02,17.59,17.59000015258789,1.5258789076710855e-07
2012-11-05,18.42,18.420000076293945,7.629394360719743e-08
2012-11-06,17.58,17.579999923706055,7.629394360719743e-08
2012-11-07,19.08,19.079999923706055,7.629394360719743e-08
2012-11-08,18.49,18.489999771118164,2.2888183437430598e-07
2012-11-09,18.61,18.610000610351562,6.103515630684342e-07
2012-11-12,16.68,16.68000030517578,3.051757815342171e-07
2012-11-13,16.65,16.649999618530273,3.8146972514141453e-07
2012-11-14,17.92,17.920000076293945,7.629394360719743e-08
2012-11-15,17.99,17.989999771118164,2.2888183437430598e-07
2012-11-16,16.41,16.40999984741211,1.5258789076710855e-07
2012-11-19,15.24,15.239999771118164,2.2888183615066282e-07
2012-11-20,15.08,15.079999923706055,7.629394538355427e-08
2012-11-21,15.31,15.3100004196167,4.196166987213701e-07
2012-11-23,15.14,15.140000343322754,3.433227533378158e-07
2012-11-26,15.5,15.5,0.0
2012-11-27,15.92,15.920000076293945,7.629394538355427e-08
2012-11-28,15.51,15.510000228881836,2.2888183615066282e-07
2012-11-29,15.06,15.0600004196167,4.196166987213701e-07
2012-11-30,15.87,15.869999885559082,1.1444091718715299e-07
2012-12-03,16.64,16.639999389648438,6.103515630684342e-07
2012-12-04,17.12,17.1200008392334,8.392333974427402e-07
2012-12-05,16.46,16.459999084472656,9.155273446026513e-07
2012-12-06,16.58,16.579999923706055,7.629394360719743e-08
2012-12-07,15.9,15.899999618530273,3.8146972691777137e-07
2012-12-10,16.05,16.049999237060547,7.629394538355427e-07
2012-12-11,15.57,15.569999694824219,3.051757815342171e-07
2012-12-12,15.95,15.949999809265137,1.9073486257070726e-07
2012-12-13,16.56,16.559999465942383,5.340576159085231e-07
2012-12-14,17.0,17.0,0.0
2012-12-17,16.34,16.34000015258789,1.5258789076710855e-07
2012-12-18,15.57,15.569999694824219,3.051757815342171e-07
2012-12-19,17.36,17.360000610351562,6.103515630684342e-07
2012-12-20,17.67,17.670000076293945,7.629394360719743e-08
2012-12-21,17.84,17.84000015258789,1.5258789076710855e-07
